trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
33010000187497053,17:02:23,17:02:23,9022003191027001,26,Arlanda,3,3,26779.89,0
33010000187497053,17:04:15,17:04:15,9022003191025001,27,Arlanda,3,3,28116.19,0
33010000187497053,17:08:20,17:08:20,9022003191738001,28,Arlanda,3,3,31654.95,0
33010000187497053,17:09:58,17:09:58,9022003191737001,29,Arlanda,3,3,32442.58,0
33010000187497053,17:10:44,17:10:44,9022003191736001,30,Arlanda,3,3,32804.57,0
33010000187497053,17:11:45,17:11:45,9022003191735001,31,Arlanda,3,3,33344.56,0
33010000187497053,17:15:00,17:15:00,9022003191048002,32,Arlanda,3,3,34117.38,1
33010000187497053,17:20:00,17:20:00,9022003191169001,33,Arlanda,3,3,35683.81,1
33010000187497053,17:21:58,17:21:58,9022003191170002,34,Arlanda,3,3,37697.82,0
33010000187497053,17:24:13,17:24:13,9022003191074003,35,Arlanda,3,3,39265,0
33010000187497053,17:25:48,17:25:48,9022003191300001,36,Arlanda,3,3,40726.65,0
33010000187497053,17:26:59,17:26:59,9022003191159001,37,Arlanda,3,3,41628.04,0
33010000187497053,17:28:46,17:28:46,9022003191347001,38,Arlanda,3,3,42435.57,0
33010000187497053,17:31:00,17:31:00,9022003191086002,39,Arlanda,3,3,42959.42,1
33010000187497053,17:36:04,17:36:04,9022003191157001,40,Arlanda,3,3,44199.86,0
33010000187497053,17:37:15,17:37:15,9022003191088005,41,Arlanda,3,3,44672.77,0
33010000187497053,17:38:46,17:38:46,9022003191151001,42,Arlanda,3,3,45299.1,0
33010000187497053,17:41:00,17:41:00,9022003191003002,43,Arlanda,1,3,45722.81,1
33010000187495567,07:45:00,07:45:00,9022003705003002,1,Arlanda,3,1,0,1
33010000187495567,07:48:12,07:48:12,9022003705040002,2,Arlanda,3,3,1375.3,0
33010000187495567,07:49:17,07:49:17,9022003705043001,3,Arlanda,3,3,2180.03,0
33010000187495567,07:52:09,07:52:09,9022003105005001,4,Arlanda,3,3,5149.85,0
33010000187495567,07:53:27,07:53:27,9022003191082001,5,Arlanda,3,3,6890.66,0
33010000187495567,07:53:40,07:53:40,9022003191156001,6,Arlanda,3,3,7180.43,0
33010000187495567,07:54:03,07:54:03,9022003191019001,7,Arlanda,3,3,7681.6,0
33010000187495567,07:56:00,07:56:00,9022003191155001,8,Arlanda,3,3,8821.44,1
33010000187495567,07:57:00,07:57:00,9022003191081001,9,Arlanda,3,3,10032.56,0
33010000187495567,07:58:16,07:58:16,9022003191001001,10,Arlanda,3,3,11589.83,0
33010000187495567,07:58:52,07:58:52,9022003191018001,11,Arlanda,3,3,12151.17,0
33010000187495567,07:59:40,07:59:40,9022003191017001,12,Arlanda,3,3,12912.65,0
33010000187495567,08:00:22,08:00:22,9022003191016001,13,Arlanda,3,3,13576.62,0
33010000187495567,08:01:49,08:01:49,9022003191015001,14,Arlanda,3,3,14566.23,0
33010000187495567,08:02:37,08:02:37,9022003191079001,15,Arlanda,3,3,15337.77,0
33010000187495567,08:03:25,08:03:25,9022003191154001,16,Arlanda,3,3,16095.25,0
33010000187495567,08:04:23,08:04:23,9022003191153001,17,Arlanda,3,3,17006.04,0
33010000187495567,08:05:42,08:05:42,9022003191152001,18,Arlanda,3,3,18245.12,0
33010000187495567,08:06:20,08:06:20,9022003191229002,19,Arlanda,3,3,18853.2,0
33010000187495567,08:07:10,08:07:10,9022003191226002,20,Arlanda,3,3,19639.71,0
33010000187495567,08:07:32,08:07:32,9022003191223002,21,Arlanda,3,3,19996.39,0
33010000187495567,08:09:48,08:09:48,9022003191028002,22,Arlanda,3,3,22222.66,0
33010000187495567,08:13:00,08:13:00,9022003191740001,23,Arlanda,3,3,23114.36,1
33010000187495567,08:14:48,08:14:48,9022003191739001,24,Arlanda,3,3,23632.05,0
33010000187495567,08:18:00,08:18:00,9022003191040002,25,Arlanda,3,3,24541.12,1
33010000187495567,08:22:54,08:22:54,9022003191027001,26,Arlanda,3,3,26779.89,0
33010000187495567,08:24:59,08:24:59,9022003191025001,27,Arlanda,3,3,28116.19,0
33010000187495567,08:29:33,08:29:33,9022003191738001,28,Arlanda,3,3,31654.95,0
33010000187495567,08:31:23,08:31:23,9022003191737001,29,Arlanda,3,3,32442.58,0
33010000187495567,08:32:14,08:32:14,9022003191736001,30,Arlanda,3,3,32804.57,0
33010000187495567,08:33:22,08:33:22,9022003191735001,31,Arlanda,3,3,33344.56,0
33010000187495567,08:37:00,08:37:00,9022003191048002,32,Arlanda,3,3,34117.38,1
33010000187495567,08:41:00,08:41:00,9022003191169001,33,Arlanda,3,3,35683.81,1
33010000187495567,08:43:52,08:43:52,9022003191170002,34,Arlanda,3,3,37697.82,0
33010000187495567,08:47:08,08:47:08,9022003191074003,35,Arlanda,3,3,39265,0
33010000187495567,08:49:26,08:49:26,9022003191300001,36,Arlanda,3,3,40726.65,0
33010000187495567,08:51:09,08:51:09,9022003191159001,37,Arlanda,3,3,41628.04,0
33010000187495567,08:53:45,08:53:45,9022003191347001,38,Arlanda,3,3,42435.57,0
33010000187495567,08:57:00,08:57:00,9022003191086002,39,Arlanda,3,3,42959.42,1
33010000187495567,09:01:03,09:01:03,9022003191157001,40,Arlanda,3,3,44199.86,0
33010000187495567,09:02:00,09:02:00,9022003191088005,41,Arlanda,3,3,44672.77,0
33010000187495567,09:03:13,09:03:13,9022003191151001,42,Arlanda,3,3,45299.1,0
33010000187495567,09:05:00,09:05:00,9022003191003002,43,Arlanda,1,3,45722.81,1
33010000187495917,14:25:00,14:25:00,9022003705003002,1,Arlanda,3,1,0,1
33010000187495917,14:28:12,14:28:12,9022003705040002,2,Arlanda,3,3,1375.3,0
33010000187495917,14:29:17,14:29:17,9022003705043001,3,Arlanda,3,3,2180.03,0
33010000187495917,14:32:09,14:32:09,9022003105005001,4,Arlanda,3,3,5149.85,0
33010000187495917,14:33:27,14:33:27,9022003191082001,5,Arlanda,3,3,6890.66,0
33010000187495917,14:33:40,14:33:40,9022003191156001,6,Arlanda,3,3,7180.43,0
33010000187495917,14:34:03,14:34:03,9022003191019001,7,Arlanda,3,3,7681.6,0
33010000187495917,14:36:00,14:36:00,9022003191155001,8,Arlanda,3,3,8821.44,1
33010000187495917,14:37:00,14:37:00,9022003191081001,9,Arlanda,3,3,10032.56,0
33010000187495917,14:38:16,14:38:16,9022003191001001,10,Arlanda,3,3,11589.83,0
33010000187495917,14:38:52,14:38:52,9022003191018001,11,Arlanda,3,3,12151.17,0
33010000187495917,14:39:40,14:39:40,9022003191017001,12,Arlanda,3,3,12912.65,0
33010000187495917,14:40:22,14:40:22,9022003191016001,13,Arlanda,3,3,13576.62,0
33010000187495917,14:41:49,14:41:49,9022003191015001,14,Arlanda,3,3,14566.23,0
33010000187495917,14:42:37,14:42:37,9022003191079001,15,Arlanda,3,3,15337.77,0
33010000187495917,14:43:25,14:43:25,9022003191154001,16,Arlanda,3,3,16095.25,0
33010000187495917,14:44:23,14:44:23,9022003191153001,17,Arlanda,3,3,17006.04,0
33010000187495917,14:45:42,14:45:42,9022003191152001,18,Arlanda,3,3,18245.12,0
33010000187495917,14:46:20,14:46:20,9022003191229002,19,Arlanda,3,3,18853.2,0
33010000187495917,14:47:10,14:47:10,9022003191226002,20,Arlanda,3,3,19639.71,0
33010000187495917,14:47:32,14:47:32,9022003191223002,21,Arlanda,3,3,19996.39,0
33010000187495917,14:49:48,14:49:48,9022003191028002,22,Arlanda,3,3,22222.66,0
33010000187495917,14:53:00,14:53:00,9022003191740001,23,Arlanda,3,3,23114.36,1
33010000187495917,14:54:48,14:54:48,9022003191739001,24,Arlanda,3,3,23632.05,0
33010000187495917,14:58:00,14:58:00,9022003191040002,25,Arlanda,3,3,24541.12,1
