from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
9022003780128005,9022003780128003,1,,33010000188455890,33010000186971307
9022003780128005,9022003780128003,1,,33010000188455628,33010000189489558
9022003780128005,9022003780128003,1,,33010000188455698,33010000187211805
9022003780128005,9022003780128003,1,,33010000188456473,33010000186971847
9022003780128005,9022003780128003,1,,33010000188457334,33010000186972207
9022003780128005,9022003780128003,1,,33010000188456308,33010000189489498
9022003780128005,9022003780128003,1,,33010000189421535,33010000190653338
9022003780128005,9022003780128003,1,,33010000189422912,33010000186971967
9022003780128005,9022003780128003,1,,33010000189423616,33010000186972207
9022003780128005,9022003780128003,1,,33010000189424468,33010000186971487
9022003780128005,9022003780128003,1,,33010000189424608,33010000186971607
9022003780128005,9022003780128003,1,,33010000189425098,33010000186971607
9022003780128005,9022003780128003,1,,33010000189422422,33010000186971367
9022003780128005,9022003780128003,1,,33010000189422562,33010000186971427
9022003780128005,9022003780128003,1,,33010000189423192,33010000186972087
9022003780128005,9022003780128003,1,,33010000189423332,33010000186972147
9022003780128005,9022003780128003,1,,33010000189424110,33010000186971487
9022003780128005,9022003780128003,1,,33010000188456543,33010000186972087
9022003780128005,9022003780128003,1,,33010000188456687,33010000186971367
9022003780128005,9022003780128003,1,,33010000189421319,33010000186972207
9022003780128005,9022003780128003,1,,33010000189421605,33010000189489498
9022003780128005,9022003780128003,1,,33010000189421745,33010000187211805
9022003780128005,9022003780128003,1,,33010000189421936,33010000186971307
9022003780128005,9022003780128003,1,,33010000189422702,33010000186971667
9022003780128005,9022003780128003,1,,33010000189424038,33010000186971367
9022003780128005,9022003780128003,1,,33010000189424254,33010000186972087
9022003780128005,9022003780128003,1,,33010000189425238,33010000186971727
9022003780128005,9022003780128003,1,,33010000189425378,33010000186971847
9022003780128005,9022003780128003,1,,33010000189421675,33010000189489558
9022003780128005,9022003780128003,1,,33010000189422632,33010000186971847
9022003780128005,9022003780128003,1,,33010000189422772,33010000186971787
9022003780128005,9022003780128003,1,,33010000189423052,33010000186972027
9022003780128005,9022003780128003,1,,33010000189424538,33010000186971547
9022003780128005,9022003780128003,1,,33010000189424748,33010000186971727
9022003780128005,9022003780128003,1,,33010000189424958,33010000186971907
9022003780128005,9022003780128003,1,,33010000189425518,33010000186971967
9022003780128002,9022003780128003,1,,33010000177179921,33010000186971547
9022003780128002,9022003780128003,1,,33010000177179984,33010000186971607
9022003780128002,9022003780128003,1,,33010000182508369,33010000186972087
9022003780128002,9022003780128003,1,,33010000182510463,33010000186971847
9022003780128002,9022003780128003,1,,33010000182509630,33010000186971487
9022003780128002,9022003780128003,1,,33010000182509499,33010000186971367
9022003780027004,9022003780027004,1,,33010000188457405,33010000159497077
9022003780128002,9022003780128003,1,,33010000188457535,33010000186971367
9022003780128002,9022003780128003,1,,33010000188457850,33010000186971487
9022003780128002,9022003780128003,1,,33010000188458048,33010000186971427
9022003780128002,9022003780128003,1,,33010000188459883,33010000186971967
9022003780128002,9022003780128003,1,,33010000188460205,33010000189489438
9022003780128002,9022003780128003,1,,33010000188457717,33010000186971727
9022003780027004,9022003780027003,1,,33010000188457717,33010000189829000
9022003780128002,9022003780128003,1,,33010000188458113,33010000186971727
9022003780128002,9022003780128003,1,,33010000188458177,33010000186971967
9022003780128002,9022003780128003,1,,33010000188458240,33010000186972207
9022003780128002,9022003780128003,1,,33010000188458629,33010000186971907
9022003780128002,9022003780128003,1,,33010000188459187,33010000186972147
9022003780128002,9022003780128003,1,,33010000188459315,33010000186972207
9022003780128002,9022003780128003,1,,33010000188459679,33010000186971607
9022003780128002,9022003780128003,1,,33010000189425794,33010000186971427
9022003780128002,9022003780128003,1,,33010000189426186,33010000186971487
9022003780128002,9022003780128003,1,,33010000189426598,33010000186971547
9022003780027004,9022003780027004,1,,33010000189427097,33010000159497077
9022003780128002,9022003780128003,1,,33010000189427609,33010000186971907
9022003780128002,9022003780128003,1,,33010000189428171,33010000186972147
9022003780128002,9022003780128003,1,,33010000189425666,33010000186971367
9022003780128002,9022003780128003,1,,33010000189425922,33010000186971727
9022003780128002,9022003780128003,1,,33010000189425986,33010000186971967
9022003780128002,9022003780128003,1,,33010000189426662,33010000186971607
9022003780027004,9022003780027004,1,,33010000189427851,33010000159497313
9022003780027004,9022003780027004,1,,33010000189427979,33010000159497144
9022003780128002,9022003780128003,1,,33010000189428043,33010000186972087
9022003780128002,9022003780128003,1,,33010000189429082,33010000186971607
9022003780128002,9022003780128003,1,,33010000189429540,33010000189489558
9022003780128002,9022003780128003,1,,33010000188458564,33010000186971667
9022003780128002,9022003780128003,1,,33010000188458933,33010000186972027
9022003780128002,9022003780128003,1,,33010000188459059,33010000186972087
9022003780128002,9022003780128003,1,,33010000188460011,33010000189489558
9022003780128002,9022003780128003,1,,33010000188460075,33010000187211805
9022003780128002,9022003780128003,1,,33010000188457653,33010000186971787
9022003780128002,9022003780128003,1,,33010000188458310,33010000186971847
9022003780027004,9022003780027004,1,,33010000188458870,33010000159497313
9022003780027004,9022003780027004,1,,33010000188458996,33010000159497144
9022003780027004,9022003780027004,1,,33010000188459947,33010000159497245
9022003780128002,9022003780128003,1,,33010000188459947,33010000189489498
9022003780128002,9022003780128003,1,,33010000189428299,33010000186972207
9022003780128002,9022003780128003,1,,33010000189429212,33010000186971847
9022003780128002,9022003780128003,1,,33010000189429668,33010000186971367
9022003780128002,9022003780128003,1,,33010000189426050,33010000186972207
9022003780128002,9022003780128003,1,,33010000189426314,33010000186972087
9022003780128002,9022003780128003,1,,33010000189426726,33010000186971667
9022003780128002,9022003780128003,1,,33010000189426854,33010000186971727
9022003780027004,9022003780027003,1,,33010000189426854,33010000189829000
9022003780128002,9022003780128003,1,,33010000189426982,33010000186971787
9022003780128002,9022003780128003,1,,33010000189427289,33010000186971847
9022003780128002,9022003780128003,1,,33010000189427915,33010000186972027
9022003780128002,9022003780128003,1,,33010000189428948,33010000186971487
9022003780128002,9022003780128003,1,,33010000189429346,33010000186971967
9022003780027004,9022003780027004,1,,33010000189429476,33010000159497245
9022003780128002,9022003780128003,1,,33010000189429476,33010000189489498
9022003780128002,9022003780128003,1,,33010000189429604,33010000187211805
9022003782014001,9022003782014003,1,,33010000186967351,33010000167906524
9022003782014001,9022003782014003,1,,33010000186968980,33010000167907352
9022003782014001,9022003782014003,1,,33010000186969081,33010000167907065
9022003782014001,9022003782014003,1,,33010000186969182,33010000167907383
9022003782014001,9022003782014003,1,,33010000186969384,33010000177537098
9022003782014001,9022003782014003,1,,33010000186969485,33010000182521904
9022003782014001,9022003782014003,1,,33010000186969586,33010000188436710
9022003782014001,9022003782014003,1,,33010000186967452,33010000167906699
9022003782014001,9022003782014003,1,,33010000186968778,33010000167907321
9022003782014001,9022003782014003,1,,33010000186969283,33010000167907126
9022003782014001,9022003782014003,1,,33010000186968677,33010000167907004
9022003782014001,9022003782014003,1,,33010000186968879,33010000167906422
9022003782014001,9022003782014003,1,,33010000186965806,33010000167907981
9022003782014001,9022003782014003,1,,33010000188440176,33010000167907859
9022003782004004,9022003782004002,1,,33010000188440650,33010000190623962
9022003782014001,9022003782014003,1,,33010000188440730,33010000167906577
9022003782014001,9022003782014003,1,,33010000188440933,33010000167906638
9022003782014001,9022003782014003,1,,33010000188441044,33010000167907290
9022003782014001,9022003782014003,1,,33010000188441347,33010000177536901
9022003782014001,9022003782014003,1,,33010000188442193,33010000177536802
9022003782014001,9022003782014003,1,,33010000188442295,33010000177536868
9022003782014001,9022003782014003,1,,33010000188441448,33010000177536934
9022003782014001,9022003782014003,1,,33010000188441751,33010000177537033
9022003782014001,9022003782014003,1,,33010000188440376,33010000167907920
9022003782014001,9022003782014003,1,,33010000188441145,33010000177536769
9022003782014001,9022003782014003,1,,33010000188441650,33010000177537000
9022003782014001,9022003782014003,1,,33010000188441830,33010000167906821
9022003782014001,9022003782014003,1,,33010000188441989,33010000167906296
9022003782014001,9022003782014003,1,,33010000188442916,33010000188436646
9022003782014001,9022003782014003,1,,33010000188439776,33010000167907737
9022003782014001,9022003782014003,1,,33010000188439976,33010000167907798
9022003782014001,9022003782014003,1,,33010000188440832,33010000167907259
9022003782014001,9022003782014003,1,,33010000188441246,33010000167906760
9022003782430001,9022003782430002,1,,33010000188441246,33010000188425946
9022003782014001,9022003782014003,1,,33010000188441549,33010000177536967
9022003782014001,9022003782014003,1,,33010000188442499,33010000188436597
9022003782014001,9022003782014003,1,,33010000188442817,33010000188436710
9022003782014001,9022003782014003,1,,33010000188443176,33010000167906359
9022003782014001,9022003782014003,1,,33010000188443278,33010000177536835
9022003782014001,9022003782014003,1,,33010000191216499,33010000167907920
9022003782014001,9022003782014003,1,,33010000191216900,33010000167907259
9022003782014001,9022003782014003,1,,33010000191217105,33010000167906524
9022003782014001,9022003782014003,1,,33010000191218117,33010000167907290
9022003782014001,9022003782014003,1,,33010000191218350,33010000167907981
9022003782014001,9022003782014003,1,,33010000191220959,33010000182521904
9022003782014001,9022003782014003,1,,33010000191216103,33010000167907798
9022003782014001,9022003782014003,1,,33010000191217206,33010000167906699
9022003782014001,9022003782014003,1,,33010000191217711,33010000191215590
9022003782014001,9022003782014003,1,,33010000191218015,33010000191215408
9022003782014001,9022003782014003,1,,33010000191218948,33010000191215375
9022003782014001,9022003782014003,1,,33010000191221060,33010000188436710
9022003782014001,9022003782014003,1,,33010000191221161,33010000167907004
9022003782014001,9022003782014003,1,,33010000191221363,33010000167906422
9022003782014001,9022003782014003,1,,33010000191215905,33010000167907737
9022003782004004,9022003782004002,1,,33010000191216798,33010000188993599
9022003782014001,9022003782014003,1,,33010000191217001,33010000167906638
9022003782014001,9022003782014003,1,,33010000191217307,33010000167906760
9022003782430001,9022003782430002,1,,33010000191217307,33010000191213978
9022003782014001,9022003782014003,1,,33010000191217610,33010000191215557
9022003782014001,9022003782014003,1,,33010000191217812,33010000191215623
9022003782014001,9022003782014003,1,,33010000191217914,33010000191215342
9022003782014001,9022003782014003,1,,33010000191218218,33010000191215309
9022003782014001,9022003782014003,1,,33010000191221262,33010000167907321
9022003782014001,9022003782014003,1,,33010000191221565,33010000167907065
9022003782014001,9022003782014003,1,,33010000191221666,33010000167907383
9022003782014001,9022003782014003,1,,33010000191216301,33010000167907859
9022003782014001,9022003782014003,1,,33010000191217408,33010000191215491
9022003782014001,9022003782014003,1,,33010000191217509,33010000191215524
9022003782014001,9022003782014003,1,,33010000191220321,33010000188436597
9022003782014001,9022003782014003,1,,33010000191220620,33010000188436710
9022003782014001,9022003782014003,1,,33010000191220719,33010000188436646
9022003782014001,9022003782014003,1,,33010000191220858,33010000177537098
9022003782014001,9022003782014003,1,,33010000191221464,33010000167907352
9022003782014001,9022003782014003,1,,33010000191221767,33010000167907126
9022003782014002,9022003782014003,1,,33010000188443564,33010000177537033
9022003782014002,9022003782014003,1,,33010000188443968,33010000177537000
9022003782014002,9022003782014003,1,,33010000188444046,33010000167906699
9022003782014002,9022003782014003,1,,33010000188444148,33010000167906524
9022003782014002,9022003782014003,1,,33010000188445154,33010000177536868
9022003782014002,9022003782014003,1,,33010000188445460,33010000167907352
9022003782014002,9022003782014003,1,,33010000188446176,33010000167907126
9022003782014002,9022003782014003,1,,33010000188446479,33010000188436710
9022003782014002,9022003782014003,1,,33010000188448518,33010000167907290
9022003782014002,9022003782014003,1,,33010000188443383,33010000177536769
9022003782014002,9022003782014003,1,,33010000188443462,33010000167906170
9022003782014002,9022003782014003,1,,33010000188443867,33010000177536967
9022003782014002,9022003782014003,1,,33010000188444250,33010000167906638
9022003782014002,9022003782014003,1,,33010000188444509,33010000167906760
9022003782014002,9022003782014003,1,,33010000188444610,33010000177536802
9022003782014002,9022003782014003,1,,33010000188444711,33010000167906296
9022003782014002,9022003782014003,1,,33010000188444913,33010000167906359
9022003782014002,9022003782014003,1,,33010000188445663,33010000167907859
9022003782014002,9022003782014003,1,,33010000188445865,33010000167907920
9022003782014002,9022003782014003,1,,33010000188447197,33010000167907737
9022003782014002,9022003782014003,1,,33010000188447904,33010000188436710
9022003782014002,9022003782014003,1,,33010000188443665,33010000177536901
9022003782014002,9022003782014003,1,,33010000188444328,33010000167906233
9022003782014002,9022003782014003,1,,33010000188444430,33010000167907259
9022003782014002,9022003782014003,1,,33010000188444812,33010000177536835
9022003782014002,9022003782014003,1,,33010000188446075,33010000167907383
9022003782014002,9022003782014003,1,,33010000188446277,33010000177537098
9022003782014002,9022003782014003,1,,33010000188446995,33010000167907676
9022003782014002,9022003782014003,1,,33010000188447399,33010000167907798
9022003782014002,9022003782014003,1,,33010000188447500,33010000167907981
9022003782014002,9022003782014003,1,,33010000188443766,33010000177536934
9022003782014002,9022003782014003,1,,33010000188445014,33010000167906422
9022003782014002,9022003782014003,1,,33010000188445256,33010000167907004
9022003782014002,9022003782014003,1,,33010000188445358,33010000167907321
9022003782014002,9022003782014003,1,,33010000188445562,33010000167907065
9022003782014002,9022003782014003,1,,33010000188446378,33010000182521904
9022003782014002,9022003782014003,1,,33010000188448333,33010000167906577
9022003782014002,9022003782014003,1,,33010000190640960,33010000188436646
9022003782014002,9022003782014003,1,,33010000190640802,33010000188436597
9022003782014002,9022003782014003,1,,33010000191222272,33010000167906359
9022003782014002,9022003782014003,1,,33010000191222373,33010000167906422
9022003782014002,9022003782014003,1,,33010000191222781,33010000167906524
9022003782014002,9022003782014003,1,,33010000191222882,33010000167906638
9022003782014002,9022003782014003,1,,33010000191223288,33010000191215590
9022003782014002,9022003782014003,1,,33010000191224490,33010000167907859
9022003782014002,9022003782014003,1,,33010000191224999,33010000182521904
9022003782014002,9022003782014003,1,,33010000191225100,33010000188436710
9022003782014002,9022003782014003,1,,33010000191225201,33010000188436597
9022003782014002,9022003782014003,1,,33010000191226614,33010000167907676
9022003782014002,9022003782014003,1,,33010000191226816,33010000167907737
9022003782014002,9022003782014003,1,,33010000191227018,33010000167907798
9022003782014002,9022003782014003,1,,33010000191227838,33010000167907352
9022003782014002,9022003782014003,1,,33010000191222171,33010000191215375
9022003782014002,9022003782014003,1,,33010000191222475,33010000191215309
9022003782014002,9022003782014003,1,,33010000191222985,33010000191215491
9022003782014002,9022003782014003,1,,33010000191223086,33010000191215524
9022003782014002,9022003782014003,1,,33010000191223591,33010000167907321
9022003782014002,9022003782014003,1,,33010000191226109,33010000167907981
9022003782014002,9022003782014003,1,,33010000191221969,33010000191215342
9022003782014002,9022003782014003,1,,33010000191222070,33010000167906296
9022003782014002,9022003782014003,1,,33010000191223187,33010000191215557
9022003782014002,9022003782014003,1,,33010000191223389,33010000191215408
9022003782014002,9022003782014003,1,,33010000191224187,33010000167907065
9022003782014002,9022003782014003,1,,33010000191224797,33010000167907126
9022003782014002,9022003782014003,1,,33010000191224898,33010000177537098
9022003782014002,9022003782014003,1,,33010000191227737,33010000167906577
9022003782014002,9022003782014003,1,,33010000191227939,33010000167907290
9022003782014002,9022003782014003,1,,33010000191222577,33010000191215623
9022003782014002,9022003782014003,1,,33010000191222678,33010000167907259
9022003782014002,9022003782014003,1,,33010000191223490,33010000167907004
9022003782014002,9022003782014003,1,,33010000191224288,33010000167907920
9022003782014002,9022003782014003,1,,33010000191224696,33010000167907383
9022003782014002,9022003782014003,1,,33010000191226513,33010000188436710
9022003782014002,9022003782014003,1,,33010000191227129,33010000188436646
9022003782017002,9022003782017003,1,,33010000167907227,33010000188427637
9022003782017002,9022003782017003,1,,33010000167907798,33010000188427167
9022003782017002,9022003782017003,1,,33010000167907737,33010000188427092
9022003782017002,9022003782017003,1,,33010000167907859,33010000188427242
9022003782017002,9022003782017003,1,,33010000177536967,33010000180903817
9022003782017002,9022003782017003,1,,33010000167907676,33010000182532872
9022003782017002,9022003782017003,1,,33010000167906524,33010000188428171
9022003782017002,9022003782017003,1,,33010000167907259,33010000188428097
9022003782017002,9022003782017003,1,,33010000167907920,33010000188427317
9022003782017002,9022003782017003,1,,33010000167907981,33010000188427005
9022003782017002,9022003782017003,1,,33010000177536901,33010000180903595
9022003782017002,9022003782017003,1,,33010000177537033,33010000180903965
9022003782017002,9022003782017003,1,,33010000177536934,33010000180903743
9022003782017002,9022003782017003,1,,33010000177537000,33010000180903891
9022003782017002,9022003782017003,1,,33010000182521904,33010000188428996
9022003782017002,9022003782017003,1,,33010000191215491,33010000180903595
9022003782017002,9022003782017003,1,,33010000191215524,33010000180903743
9022003782017002,9022003782017003,1,,33010000191215623,33010000180903965
9022003782017002,9022003782017003,1,,33010000191215590,33010000180903891
9022003782017002,9022003782017003,1,,33010000191215557,33010000180903817
9022003782014003,9022003782014001,1,,33010000177537731,33010000186969485
9022003782014003,9022003782014001,1,,33010000177537731,33010000191220959
9022003782014003,9022003782014002,1,,33010000177539401,33010000188444250
9022003782014003,9022003782014002,1,,33010000177539401,33010000191222882
9022003782014003,9022003782014002,1,,33010000177537419,33010000188444046
9022003782014003,9022003782014001,1,,33010000177537692,33010000186969384
9022003782014003,9022003782014001,1,,33010000177537692,33010000191220858
9022003782014003,9022003782014002,1,,33010000177538097,33010000188444509
9022003782014003,9022003782014001,1,,33010000188437301,33010000188442817
9022003782014003,9022003782014001,1,,33010000188437301,33010000191220620
9022003782014003,9022003782014002,1,,33010000188437602,33010000188444148
9022003782014003,9022003782014002,1,,33010000188437602,33010000191222781
9022003782014003,9022003782014001,1,,33010000188438098,33010000188443278
9022003782014003,9022003782014001,1,,33010000188438098,33010000191218948
9022003782014003,9022003782014001,1,,33010000188436867,33010000188440832
9022003782014003,9022003782014002,1,,33010000188436867,33010000188444430
9022003782014003,9022003782014001,1,,33010000188436867,33010000191216900
9022003782014003,9022003782014002,1,,33010000188436867,33010000191222678
9022003782014003,9022003782014002,1,,33010000188437664,33010000188448518
9022003782014003,9022003782014002,1,,33010000188437664,33010000191227939
9022003782014003,9022003782014001,1,,33010000188438532,33010000186969586
9022003782014003,9022003782014001,1,,33010000188438532,33010000191221060
9022003782014003,9022003782014001,1,,33010000188438572,33010000188440730
9022003782014003,9022003782014002,1,,33010000188438572,33010000188448333
9022003782014003,9022003782014002,1,,33010000188438572,33010000191227737
9022003760153001,9022003760153001,1,,33010000188433289,33010000188511667
9022003760153001,9022003760153001,1,,33010000188433289,33010000188511784
9022003760153001,9022003760153001,1,,33010000188433289,33010000189808941
9022003760153001,9022003760153001,1,,33010000188433289,33010000189809052
9022003760153001,9022003760153001,1,,33010000188430839,33010000184060071
9022003760153001,9022003760153001,1,,33010000188430839,33010000188511586
9022003760153001,9022003760153001,1,,33010000188430839,33010000189808828
9022003760153001,9022003760153001,1,,33010000188430839,33010000189808871
9022003760153001,9022003760153001,1,,33010000188431353,33010000188511723
9022003760153001,9022003760153001,1,,33010000188431353,33010000189808991
9022003760153001,9022003760153001,1,,33010000188431781,33010000188511924
9022003760153001,9022003760153001,1,,33010000188431781,33010000189809133
9022003760153001,9022003760153001,1,,33010000188430667,33010000188511546
9022003760153001,9022003760153001,1,,33010000188430667,33010000189808787
9022003760153001,9022003760153001,1,,33010000188431695,33010000188511885
9022003760153001,9022003760153001,1,,33010000188431695,33010000189809094
9022003760153001,9022003760153001,1,,33010000188431867,33010000188511963
9022003760153001,9022003760153001,1,,33010000188431867,33010000189809172
9022003780722002,9022003780722002,1,,33010000188434144,33010000189805044
9022003780722002,9022003780722002,1,,33010000188434671,33010000189805272
9022003780844002,9022003780844002,1,,33010000188434671,33010000189805272
9022003782017007,9022003782017001,1,,33010000189797604,33010000182522236
9022003782017007,9022003782017001,1,,33010000189797900,33010000188437438
9022003719006002,9022003719006001,1,,33010000190637803,33010000177660427
9022003719006002,9022003719006001,1,,33010000191214998,33010000191161962
9022003760412003,9022003760412003,1,,33010000188425725,33010000190708131
9022003760412003,9022003760412003,1,,33010000188425999,33010000188520842
9022003760412003,9022003760412003,1,,33010000188425999,33010000190707945
9022003760412003,9022003760412003,1,,33010000188425772,33010000188517738
9022003760412003,9022003760412003,1,,33010000188425819,33010000190710676
9022003760412003,9022003760412003,1,,33010000188425866,33010000190710018
9022003760412003,9022003760412003,1,,33010000191213711,33010000188519716
9022003760412003,9022003760412003,1,,33010000191213711,33010000188519505
9022003760412003,9022003760412003,1,,33010000191213946,33010000188517800
9022003760412003,9022003760412003,1,,33010000191214029,33010000188520937
9022003760412003,9022003760412003,1,,33010000191213758,33010000191230822
9022003760412003,9022003760412003,1,,33010000191213805,33010000188517738
9022003760412003,9022003760412003,1,,33010000191213852,33010000188519617
9022003760412003,9022003760412003,1,,33010000191213852,33010000188519394
9022003793033002,9022003793033003,1,,33010000182491299,33010000188399235
9022003793033002,9022003793033003,1,,33010000182488539,33010000188400044
9022003793033002,9022003793033003,1,,33010000182489762,33010000182475956
9022003793033002,9022003793033003,1,,33010000182489896,33010000188398979
9022003793033002,9022003793033003,1,,33010000182490231,33010000188398911
9022003793033002,9022003793033003,1,,33010000184045496,33010000188399778
9022003793033002,9022003793033003,1,,33010000182488807,33010000188399711
9022003793033002,9022003793033003,1,,33010000182489416,33010000182475745
9022003793033002,9022003793033003,1,,33010000182489963,33010000182475989
9022003793033002,9022003793033003,1,,33010000182490097,33010000188399046
9022003793033002,9022003793033003,1,,33010000184045697,33010000188399556
9022003793033002,9022003793033003,1,,33010000184045697,33010000188399640
9022003793033002,9022003793033003,1,,33010000188420019,33010000188399401
9022003793033002,9022003793033003,1,,33010000188420019,33010000188399485
9022003793033002,9022003793033003,1,,33010000188420345,33010000188399844
9022003793033002,9022003793033003,1,,33010000188420814,33010000182476098
9022003793033002,9022003793033003,1,,33010000188420949,33010000182476131
9022003793033002,9022003793033003,1,,33010000188421595,33010000182476055
9022003793033002,9022003793033003,1,,33010000188421667,33010000182475679
9022003793033002,9022003793033003,1,,33010000188420479,33010000188399910
9022003780683002,9022003780683002,1,,33010000188420479,33010000189827491
9022003793033002,9022003793033003,1,,33010000188420546,33010000188399977
9022003793033002,9022003793033003,1,,33010000188421371,33010000188399269
9022003793033002,9022003793033003,1,,33010000188421459,33010000182475923
9022003793033002,9022003793033003,1,,33010000188421894,33010000188399340
9022003793033002,9022003793033003,1,,33010000188420747,33010000188399165
9022003793033002,9022003793033003,1,,33010000188421084,33010000188400176
9022003793033002,9022003793033003,1,,33010000188421219,33010000182476196
9022003793033002,9022003793033003,1,,33010000188421286,33010000182476238
9022003793033001,9022003793033003,1,,33010000190964319,33010000188400110
9022003793033001,9022003793033003,1,,33010000190964863,33010000188399778
9022003793033001,9022003793033003,1,,33010000190965631,33010000188399401
9022003793033001,9022003793033003,1,,33010000190965631,33010000190959722
9022003793033001,9022003793033003,1,,33010000190967164,33010000188398979
9022003793033001,9022003793033003,1,,33010000190967232,33010000182475989
9022003793033001,9022003793033003,1,,33010000190965067,33010000188399556
9022003793033001,9022003793033003,1,,33010000190965067,33010000190959803
9022003793033001,9022003793033003,1,,33010000190965977,33010000182476098
9022003793033001,9022003793033003,1,,33010000190966249,33010000188400176
9022003793033001,9022003793033003,1,,33010000190967504,33010000188398911
9022003793033001,9022003793033003,1,,33010000190967656,33010000182476055
9022003793033001,9022003793033003,1,,33010000190967864,33010000188399844
9022003793033001,9022003793033003,1,,33010000190968000,33010000188399910
9022003780683002,9022003780683002,1,,33010000190968000,33010000189827491
9022003793033001,9022003793033003,1,,33010000190964387,33010000188400044
9022003793033001,9022003793033003,1,,33010000190965841,33010000188399977
9022003793033001,9022003793033003,1,,33010000190966385,33010000188399165
9022003793033001,9022003793033003,1,,33010000190966521,33010000182476196
9022003793033001,9022003793033003,1,,33010000190966954,33010000188399235
9022003793033001,9022003793033003,1,,33010000190967368,33010000188399046
9022003793033001,9022003793033003,1,,33010000190967728,33010000188399340
9022003793033001,9022003793033003,1,,33010000190964591,33010000188399711
9022003793033001,9022003793033003,1,,33010000190965203,33010000182475745
9022003793033001,9022003793033003,1,,33010000190966113,33010000182476131
9022003793033001,9022003793033003,1,,33010000190966589,33010000182476238
9022003793033001,9022003793033003,1,,33010000190966668,33010000188399269
9022003793033001,9022003793033003,1,,33010000190966750,33010000182475923
9022003793033001,9022003793033003,1,,33010000190966820,33010000182475679
9022003793033001,9022003793033003,1,,33010000190967028,33010000182475956
9022003793051001,9022003793051001,1,,33010000182493243,33010000182477338
9022003793035001,9022003793035001,1,,33010000182493243,33010000182477338
9022003793051001,9022003793051001,1,,33010000182493243,33010000190960758
9022003793035001,9022003793035001,1,,33010000182493243,33010000190960758
9022003793035001,9022003793035001,1,,33010000188404055,33010000177743658
9022003793035001,9022003793035001,1,,33010000188404055,33010000189973795
9022003793051001,9022003793051001,1,,33010000188404758,33010000188400575
9022003793035001,9022003793035001,1,,33010000188404758,33010000188400575
9022003793051001,9022003793051001,1,,33010000188404758,33010000190961153
9022003793035001,9022003793035001,1,,33010000188404758,33010000190961153
9022003793051001,9022003793051001,1,,33010000188405750,33010000190960223
9022003793035001,9022003793035001,1,,33010000188405750,33010000190960223
9022003793051001,9022003793051001,1,,33010000188405750,33010000190960294
9022003793035001,9022003793035001,1,,33010000188405750,33010000190960294
9022003780474001,9022003780474002,1,,33010000188406867,33010000189513062
9022003793051001,9022003793051001,1,,33010000188407200,33010000182477107
9022003793035001,9022003793035001,1,,33010000188407200,33010000182477107
9022003793051001,9022003793051001,1,,33010000188407200,33010000190960527
9022003793035001,9022003793035001,1,,33010000188407200,33010000190960527
9022003793051001,9022003793051001,1,,33010000188407528,33010000182477261
9022003793035001,9022003793035001,1,,33010000188407528,33010000182477261
9022003793035001,9022003793035001,1,,33010000188407528,33010000177743780
9022003793035001,9022003793035001,1,,33010000188407528,33010000189973919
9022003793051001,9022003793051001,1,,33010000188407528,33010000190960681
9022003793035001,9022003793035001,1,,33010000188407528,33010000190960681
9022003793035001,9022003793035001,1,,33010000188403781,33010000188579340
9022003793035001,9022003793035001,1,,33010000188403781,33010000189974543
9022003793035001,9022003793035001,1,,33010000188404979,33010000188579278
9022003793035001,9022003793035001,1,,33010000188404979,33010000189974481
9022003793051001,9022003793051001,1,,33010000188407418,33010000182477184
9022003793035001,9022003793035001,1,,33010000188407418,33010000182477184
9022003793051001,9022003793051001,1,,33010000188407418,33010000190960604
9022003793035001,9022003793035001,1,,33010000188407418,33010000190960604
9022003793051001,9022003793051001,1,,33010000188404540,33010000188400499
9022003793035001,9022003793035001,1,,33010000188404540,33010000188400499
9022003793051001,9022003793051001,1,,33010000188404540,33010000190961076
9022003793035001,9022003793035001,1,,33010000188404540,33010000190961076
9022003793051001,9022003793051001,1,,33010000188407091,33010000182477030
9022003793035001,9022003793035001,1,,33010000188407091,33010000182477030
9022003793051001,9022003793051001,1,,33010000188407091,33010000190960450
9022003793035001,9022003793035001,1,,33010000188407091,33010000190960450
9022003793035001,9022003793035001,1,,33010000188407309,33010000177743719
9022003793035001,9022003793035001,1,,33010000188407309,33010000189973857
9022003793051001,9022003793051001,1,,33010000188406757,33010000188400423
9022003793035001,9022003793035001,1,,33010000188406757,33010000188400423
9022003793051001,9022003793051001,1,,33010000188406757,33010000190960845
9022003793035001,9022003793035001,1,,33010000188406757,33010000190960845
9022003793035001,9022003793035001,1,,33010000190625248,33010000188401008
9022003793035001,9022003793035001,1,,33010000190625248,33010000188401094
9022003793051001,9022003793051001,1,,33010000182500907,33010000182477261
9022003793051001,9022003793051001,1,,33010000182500907,33010000190960681
9022003793051001,9022003793051001,1,,33010000182500985,33010000182477338
9022003793051001,9022003793051001,1,,33010000182500985,33010000190960758
9022003793051001,9022003793051001,1,,33010000182500829,33010000182477184
9022003793051001,9022003793051001,1,,33010000182500829,33010000190960604
9022003793051001,9022003793051001,1,,33010000182501490,33010000182477030
9022003793051001,9022003793051001,1,,33010000182501490,33010000190960450
9022003780028002,9022003780028002,1,,33010000188409021,33010000180935189
9022003793051001,9022003793051001,1,,33010000188409999,33010000188400499
9022003780460002,9022003780460002,1,,33010000188410438,33010000184075845
